num_vars,num_consts,runtime,work,simplex_iteration,node_count,open_node_count,bar_iter_count,status,cut_size
729,325,0.019248008728027344,0.01633905367769988,0.0,1.0,0.0,0,2,4
729,326,0.019208908081054688,0.017315504627900002,0.0,1.0,0.0,0,2,4
729,327,0.04604911804199219,0.023810583180967283,217.0,1.0,0.0,0,2,4
729,328,0.055364131927490234,0.025963203329213293,303.0,1.0,0.0,0,2,4
729,329,0.02301502227783203,0.01918359703227268,0.0,1.0,0.0,0,2,4
729,330,0.021806001663208008,0.01807155695255811,0.0,1.0,0.0,0,2,4
729,331,0.02222895622253418,0.019036456296253505,0.0,0.0,0.0,0,2,4
729,332,0.06182694435119629,0.024138101681095966,422.0,1.0,0.0,0,2,4
729,333,0.05025792121887207,0.02127648409216557,144.0,1.0,0.0,0,3,4
729,333,1.42482590675354,0.35819729363031877,8425.0,1.0,1.0,0,3,5
729,333,0.010812997817993164,0.009305134961959541,0.0,1.0,0.0,0,2,6
729,334,0.01023411750793457,0.00936385597513793,0.0,1.0,0.0,0,2,6
729,335,0.012490034103393555,0.010053460961737858,0.0,1.0,0.0,0,2,6
729,336,0.012395858764648438,0.010007791288971257,0.0,1.0,0.0,0,2,6
729,337,0.024513959884643555,0.01878218313448678,483.0,1.0,0.0,0,2,6
729,338,0.16795706748962402,0.0693238526278784,1943.0,1.0,0.0,0,2,6
729,339,0.025501012802124023,0.019385970786259078,478.0,1.0,0.0,0,2,6
729,340,0.34143495559692383,0.10781241794631544,2556.0,1.0,0.0,0,2,6
729,341,0.26119017601013184,0.07064885843546767,1768.0,1.0,0.0,0,2,6
729,342,0.21006178855895996,0.06072625489101007,1552.0,1.0,0.0,0,2,6
729,343,0.34328579902648926,0.09315273093576919,2031.0,1.0,0.0,0,2,6
729,344,0.012673139572143555,0.010083546315604925,0.0,1.0,0.0,0,2,6
729,345,0.0004150867462158203,0.000215954,0.0,0.0,0.0,0,2,6
729,346,0.00955820083618164,0.00900908073023976,0.0,1.0,0.0,0,2,6
729,347,0.14670205116271973,0.05314218670970321,1347.0,1.0,0.0,0,2,6
