num_vars,num_consts,runtime,work,simplex_iteration,node_count,open_node_count,bar_iter_count,status,cut_size
729,325,0.0006608963012695312,0.000350533,0.0,0.0,0.0,0,2,4
729,326,0.030276060104370117,0.021629842913586012,234.0,1.0,0.0,0,2,4
729,327,0.02787613868713379,0.022671392682915806,213.0,1.0,0.0,0,2,4
729,328,0.025307893753051758,0.02040541903029105,0.0,0.0,0.0,0,2,4
729,329,0.021647214889526367,0.017730221211893393,0.0,1.0,0.0,0,2,4
729,330,0.02457594871520996,0.017087078095865203,100.0,1.0,0.0,0,2,4
729,331,0.020283222198486328,0.016386747555372172,0.0,0.0,0.0,0,2,4
729,332,0.02052903175354004,0.016393838700188217,0.0,1.0,0.0,0,2,4
729,333,0.052284955978393555,0.021891511638098736,326.0,1.0,0.0,0,2,4
729,334,0.021687030792236328,0.016860791042761517,0.0,1.0,0.0,0,2,4
729,335,0.023632049560546875,0.01586281455687657,80.0,1.0,0.0,0,2,4
729,336,0.03603076934814453,0.017812139675386765,89.0,1.0,0.0,0,3,4
729,336,1.2966809272766113,0.3017015724137509,5251.0,1.0,1.0,0,3,5
729,336,0.011192083358764648,0.009079801524181825,0.0,1.0,0.0,0,2,6
729,337,0.07490396499633789,0.03776332047742997,982.0,1.0,0.0,0,2,6
729,338,0.013590097427368164,0.00986727819192156,0.0,1.0,0.0,0,2,6
729,339,0.010940790176391602,0.009103426362389101,0.0,1.0,0.0,0,2,6
729,340,0.012489080429077148,0.009674262059005703,0.0,1.0,0.0,0,2,6
729,341,0.6869051456451416,0.16727674108393747,3764.0,1.0,0.0,0,2,6
729,342,0.3116490840911865,0.06529011881650629,1434.0,1.0,0.0,0,2,6
729,343,0.7777469158172607,0.18192041372484463,2502.0,1.0,0.0,0,2,6
729,344,0.2728080749511719,0.06613565452891436,1326.0,1.0,0.0,0,2,6
729,345,0.8746769428253174,0.19723053625718495,4225.0,1.0,0.0,0,2,6
729,346,0.6007800102233887,0.1413169339267979,2900.0,1.0,0.0,0,2,6
729,347,1.674896001815796,0.3624011272366017,8226.0,1.0,1.0,0,3,6
729,347,8.351052045822144,0.8428100619975014,31092.0,147.0,0.0,0,3,7
729,347,0.0007297992706298828,0.00038593,0.0,0.0,0.0,0,2,8
729,348,0.010888099670410156,0.008869011725297549,0.0,1.0,0.0,0,2,8
729,349,0.009988069534301758,0.008802590634587342,0.0,1.0,0.0,0,2,8
729,350,0.022095203399658203,0.016471269269943124,395.0,1.0,0.0,0,2,8
729,351,0.6403191089630127,0.1677027333792673,3341.0,1.0,0.0,0,2,8
729,352,0.14084911346435547,0.0391211812361026,1005.0,1.0,0.0,0,2,8
729,353,1.9251019954681396,0.3136929819081372,4932.0,15.0,0.0,0,2,8
729,354,0.18393993377685547,0.056304097133535506,1455.0,1.0,0.0,0,2,8
729,355,0.11327409744262695,0.039809511415884555,1065.0,1.0,0.0,0,2,8
729,356,0.30915403366088867,0.0821262324190094,1532.0,1.0,0.0,0,2,8
729,357,1.1091861724853516,0.24786972420330447,5437.0,1.0,0.0,0,2,8
729,358,0.2601330280303955,0.07169367739805434,1439.0,1.0,0.0,0,2,8
729,359,0.1985180377960205,0.05645529757782366,1338.0,1.0,0.0,0,2,8
729,360,0.5353991985321045,0.14468068978642412,2559.0,1.0,0.0,0,2,8
729,361,0.7859570980072021,0.17589439022728673,3762.0,1.0,0.0,0,2,8
729,362,0.8822751045227051,0.2178097742370369,4339.0,1.0,0.0,0,2,8
729,363,0.7197160720825195,0.16322127174434256,3765.0,1.0,0.0,0,2,8
729,364,3.912379026412964,0.44026003715531975,20101.0,91.0,0.0,0,2,8
729,365,0.8838961124420166,0.22333039993917914,4663.0,1.0,0.0,0,2,8
729,366,7.090741872787476,0.7707584847737089,34180.0,135.0,0.0,0,2,8
729,367,6.859163045883179,0.7216537845038602,35218.0,218.0,0.0,0,3,8
729,367,0.4577291011810303,0.11036912939118473,2153.0,1.0,0.0,0,2,9
729,368,0.8519699573516846,0.19996197675424549,3426.0,1.0,0.0,0,2,9
729,369,3.9075000286102295,0.6620600000373168,14078.0,27.0,0.0,0,2,9
729,370,0.9950768947601318,0.22559954405872626,4715.0,1.0,0.0,0,2,9
729,371,0.7559370994567871,0.17721752182726694,3817.0,1.0,0.0,0,2,9
729,372,9.270514965057373,0.9169726819043297,62541.0,370.0,0.0,0,3,9
729,372,0.48339009284973145,0.12201428343473814,2641.0,1.0,0.0,0,2,10
729,373,0.13978099822998047,0.05287708854853268,1251.0,1.0,0.0,0,2,10
729,374,0.766610860824585,0.18952368614378587,3520.0,1.0,0.0,0,2,10
729,375,0.1563720703125,0.05358868545123135,1263.0,1.0,0.0,0,2,10
729,376,0.010631084442138672,0.008972529677688027,0.0,1.0,0.0,0,2,10
729,377,0.02017998695373535,0.014902829499566905,357.0,1.0,0.0,0,2,10
729,378,0.05079793930053711,0.03222201515223205,803.0,1.0,0.0,0,2,10
729,379,0.4695141315460205,0.12144237936766977,1999.0,1.0,0.0,0,2,10
729,380,0.583488941192627,0.15432252825140688,3170.0,1.0,0.0,0,2,10
729,381,0.5568180084228516,0.13113990828183034,2307.0,1.0,0.0,0,2,10
729,382,0.5302760601043701,0.15064802581496844,3067.0,1.0,0.0,0,2,10
729,383,0.5343589782714844,0.1355769170338187,2351.0,1.0,0.0,0,2,10
729,384,0.5072989463806152,0.11360917336217248,2137.0,1.0,0.0,0,2,10
729,385,0.15118408203125,0.049475844323983685,1205.0,1.0,0.0,0,2,10
729,386,0.7387790679931641,0.18276225636700916,3882.0,1.0,0.0,0,2,10
729,387,0.23401498794555664,0.06618278227529786,1459.0,1.0,0.0,0,2,10
729,388,3.200287103652954,0.459503164138578,14303.0,51.0,0.0,0,2,10
729,389,0.6399791240692139,0.1550529063635332,2917.0,1.0,0.0,0,2,10
729,390,0.7136640548706055,0.18386588365062922,3132.0,1.0,0.0,0,2,10
729,391,0.2420949935913086,0.06032212257833929,1268.0,1.0,0.0,0,2,10
729,392,0.202009916305542,0.05707728737771214,1134.0,1.0,0.0,0,2,10
729,393,0.4452390670776367,0.1065624692237966,2025.0,1.0,0.0,0,2,10
729,394,0.4568519592285156,0.12798223691701352,2255.0,1.0,0.0,0,2,10
729,395,0.5846250057220459,0.14517530135366172,2142.0,1.0,0.0,0,2,10
729,396,1.01973295211792,0.25626460427602044,5017.0,1.0,0.0,0,2,10
729,397,0.32435011863708496,0.09583409180961404,1983.0,1.0,0.0,0,2,10
729,398,0.46512389183044434,0.13005630259828202,2510.0,1.0,0.0,0,2,10
729,399,3.7278800010681152,0.562923070272316,17068.0,69.0,0.0,0,2,10
729,400,0.08818984031677246,0.04621772444942035,1056.0,1.0,0.0,0,2,10
729,401,0.17957615852355957,0.06258002097515868,1497.0,1.0,0.0,0,2,10
729,402,0.46363091468811035,0.11433376171538205,1972.0,1.0,0.0,0,2,10
729,403,0.3742070198059082,0.1095444530896495,2086.0,1.0,0.0,0,2,10
729,404,0.41953396797180176,0.11771425511959314,1991.0,1.0,0.0,0,2,10
729,405,0.6105599403381348,0.16853193242409104,3229.0,1.0,0.0,0,2,10
729,406,0.3694579601287842,0.11254164408833223,2272.0,1.0,0.0,0,2,10
729,407,0.3077569007873535,0.09838249594690374,1917.0,1.0,0.0,0,2,10
729,408,0.7038729190826416,0.17869489844697992,3083.0,1.0,0.0,0,2,10
729,409,2.369023084640503,0.3607056550609311,7582.0,29.0,0.0,0,2,10
729,410,2.078213930130005,0.3001392959009767,8198.0,31.0,0.0,0,2,10
729,411,0.8276848793029785,0.22864607802185588,3970.0,1.0,0.0,0,2,10
729,412,3.2580459117889404,0.5023593060849076,13634.0,49.0,0.0,0,2,10
729,413,1.2071459293365479,0.28825888581843867,5066.0,1.0,0.0,0,2,10
729,414,2.3373520374298096,0.35630058942440246,8624.0,29.0,0.0,0,2,10
729,415,3.8511600494384766,0.4622563949170571,23417.0,109.0,0.0,0,2,10
729,416,1.198498010635376,0.276413182747644,5271.0,1.0,0.0,0,2,10
729,417,0.7550668716430664,0.19352308151229816,3579.0,1.0,0.0,0,2,10
729,418,0.5842940807342529,0.13747251713194553,2635.0,1.0,0.0,0,2,10
