,num_vars,num_consts,runtime,work,simplex_iteration,node_count,open_node_count,bar_iter_count,status,cut_size
0,729.0,325.0,0.05647706985473633,0.020419303110716918,279.0,1.0,0.0,0.0,2.0,4.0
1,729.0,326.0,0.0276029109954834,0.018187781685517615,155.0,1.0,0.0,0.0,2.0,4.0
2,729.0,327.0,0.028617143630981445,0.023971812365429487,0.0,1.0,0.0,0.0,2.0,4.0
3,729.0,328.0,0.02492499351501465,0.0206925910225964,0.0,1.0,0.0,0.0,2.0,4.0
4,729.0,329.0,0.022142887115478516,0.017383056232136842,0.0,1.0,0.0,0.0,2.0,4.0
5,729.0,330.0,0.026466846466064453,0.017676133703139987,130.0,1.0,0.0,0.0,2.0,4.0
6,729.0,331.0,0.021862030029296875,0.01753610204687242,0.0,0.0,0.0,0.0,2.0,4.0
7,729.0,332.0,0.021066904067993164,0.016814641604713153,0.0,1.0,0.0,0.0,2.0,4.0
8,729.0,333.0,0.05900907516479492,0.023496789204918458,401.0,1.0,0.0,0.0,2.0,4.0
9,729.0,334.0,0.025895118713378906,0.018336751809809263,234.0,1.0,0.0,0.0,2.0,4.0
10,729.0,335.0,0.03581500053405762,0.01804095334441053,99.0,1.0,0.0,0.0,3.0,4.0
11,729.0,335.0,1.53627610206604,0.3655127996352212,6824.0,1.0,1.0,0.0,3.0,5.0
12,729.0,335.0,0.188277006149292,0.054479494237793975,1272.0,1.0,0.0,0.0,2.0,6.0
13,729.0,336.0,0.16960406303405762,0.05727924206156721,1228.0,1.0,0.0,0.0,2.0,6.0
14,729.0,337.0,0.6786739826202393,0.16451790795592475,3777.0,1.0,0.0,0.0,2.0,6.0
15,729.0,338.0,0.1976778507232666,0.06172189693468777,1628.0,1.0,0.0,0.0,2.0,6.0
16,729.0,339.0,0.24573493003845215,0.07360673505238732,1666.0,1.0,0.0,0.0,2.0,6.0
17,729.0,340.0,0.1791391372680664,0.04706866964851779,1073.0,1.0,0.0,0.0,2.0,6.0
18,729.0,341.0,0.45244288444519043,0.12681038089273924,2434.0,1.0,0.0,0.0,2.0,6.0
19,729.0,342.0,0.6625118255615234,0.16735050608065097,3147.0,1.0,0.0,0.0,2.0,6.0
20,729.0,343.0,0.723046064376831,0.1702729988924862,3602.0,1.0,0.0,0.0,2.0,6.0
21,729.0,344.0,0.7034800052642822,0.1743732332283466,3989.0,1.0,0.0,0.0,2.0,6.0
22,729.0,345.0,0.8314847946166992,0.2136791282128136,4188.0,1.0,0.0,0.0,2.0,6.0
23,729.0,346.0,7.716641902923584,0.7595046007119619,16208.0,95.0,0.0,0.0,3.0,6.0
24,729.0,346.0,8.815672874450684,0.8428366210753602,29130.0,143.0,0.0,0.0,3.0,7.0
25,729.0,346.0,0.00999903678894043,0.008677699728111932,0.0,1.0,0.0,0.0,2.0,8.0
26,729.0,347.0,0.14670205116271973,0.044507939691628105,1156.0,1.0,0.0,0.0,2.0,8.0
27,729.0,348.0,0.026669979095458984,0.019134673851742386,475.0,1.0,0.0,0.0,2.0,8.0
28,729.0,349.0,0.5279390811920166,0.15250773063024953,3711.0,1.0,0.0,0.0,2.0,8.0
29,729.0,350.0,0.14053583145141602,0.05788522787909065,1587.0,1.0,0.0,0.0,2.0,8.0
30,729.0,351.0,0.1773819923400879,0.07169085320063132,1969.0,1.0,0.0,0.0,2.0,8.0
31,729.0,352.0,0.6332290172576904,0.15839767411677308,2941.0,1.0,0.0,0.0,2.0,8.0
32,729.0,353.0,0.42496609687805176,0.09090927835481008,1467.0,1.0,0.0,0.0,2.0,8.0
33,729.0,354.0,0.6412789821624756,0.14788021435623094,3527.0,1.0,0.0,0.0,2.0,8.0
34,729.0,355.0,0.2681601047515869,0.0749248762550429,1803.0,1.0,0.0,0.0,2.0,8.0
35,729.0,356.0,0.5271270275115967,0.14014793430346847,2463.0,1.0,0.0,0.0,2.0,8.0
36,729.0,357.0,0.6019430160522461,0.13660748033313333,2847.0,1.0,0.0,0.0,2.0,8.0
37,729.0,358.0,0.8158609867095947,0.1987061994767934,4128.0,1.0,0.0,0.0,2.0,8.0
38,729.0,359.0,2.0806679725646973,0.3314220073361843,6031.0,15.0,0.0,0.0,2.0,8.0
39,729.0,360.0,1.9390549659729004,0.34677207015897593,5339.0,7.0,0.0,0.0,2.0,8.0
40,729.0,361.0,4.808351993560791,0.4927172296975368,23453.0,107.0,0.0,0.0,2.0,8.0
41,729.0,362.0,0.07052898406982422,0.03862618096636153,1037.0,1.0,0.0,0.0,2.0,8.0
42,729.0,363.0,5.680549144744873,0.5520574352797198,30661.0,159.0,0.0,0.0,2.0,8.0
43,729.0,364.0,7.1785430908203125,0.6460429302680657,34003.0,209.0,0.0,0.0,3.0,8.0
44,729.0,364.0,0.37682509422302246,0.0938741652667961,2050.0,1.0,0.0,0.0,2.0,9.0
45,729.0,365.0,0.4550490379333496,0.11716654452133296,1672.0,1.0,0.0,0.0,2.0,9.0
46,729.0,366.0,0.9960379600524902,0.2296783953981053,3699.0,1.0,0.0,0.0,2.0,9.0
47,729.0,367.0,0.5778031349182129,0.1633961529669579,2877.0,1.0,0.0,0.0,2.0,9.0
48,729.0,368.0,0.2857820987701416,0.09575419676882883,2646.0,1.0,0.0,0.0,2.0,9.0
49,729.0,369.0,1.0013680458068848,0.22309371834052888,4624.0,1.0,0.0,0.0,2.0,9.0
50,729.0,370.0,0.995581865310669,0.23077774075142135,3885.0,1.0,0.0,0.0,2.0,9.0
51,729.0,371.0,1.1502530574798584,0.256391745152391,5933.0,1.0,0.0,0.0,2.0,9.0
52,729.0,372.0,6.247920036315918,0.7454164692405215,39012.0,170.0,0.0,0.0,2.0,9.0
53,729.0,373.0,1.2287859916687012,0.2895050505094959,5006.0,1.0,0.0,0.0,2.0,9.0
54,729.0,374.0,9.827245950698853,0.8726292059734851,62032.0,375.0,0.0,0.0,3.0,9.0
55,729.0,374.0,0.0007758140563964844,0.000453601,0.0,0.0,0.0,0.0,2.0,10.0
56,729.0,375.0,0.010969877243041992,0.008960095298029219,0.0,1.0,0.0,0.0,2.0,10.0
57,729.0,376.0,0.010041952133178711,0.008943427623182367,0.0,1.0,0.0,0.0,2.0,10.0
58,729.0,377.0,0.01028895378112793,0.008959396948644387,0.0,1.0,0.0,0.0,2.0,10.0
59,729.0,378.0,0.19004201889038086,0.0640333968803114,1507.0,1.0,0.0,0.0,2.0,10.0
60,729.0,379.0,0.5227868556976318,0.13922194112101133,2536.0,1.0,0.0,0.0,2.0,10.0
61,729.0,380.0,0.25301098823547363,0.08127113618650614,2016.0,1.0,0.0,0.0,2.0,10.0
62,729.0,381.0,0.01585102081298828,0.010769422496759303,0.0,1.0,0.0,0.0,2.0,10.0
63,729.0,382.0,0.4716010093688965,0.13749616132966275,2609.0,1.0,0.0,0.0,2.0,10.0
64,729.0,383.0,0.2010810375213623,0.07004775687977005,1695.0,1.0,0.0,0.0,2.0,10.0
65,729.0,384.0,0.010257959365844727,0.009123079235331845,0.0,1.0,0.0,0.0,2.0,10.0
66,729.0,385.0,0.33525705337524414,0.08738351267344523,1987.0,1.0,0.0,0.0,2.0,10.0
67,729.0,386.0,0.048972129821777344,0.027550128971361075,631.0,1.0,0.0,0.0,2.0,10.0
68,729.0,387.0,0.019392967224121094,0.013924768019431091,333.0,1.0,0.0,0.0,2.0,10.0
69,729.0,388.0,0.20901894569396973,0.054874448176433534,1162.0,1.0,0.0,0.0,2.0,10.0
70,729.0,389.0,0.08472394943237305,0.04244471993029054,1079.0,1.0,0.0,0.0,2.0,10.0
71,729.0,390.0,0.2628459930419922,0.07046438491925994,1587.0,1.0,0.0,0.0,2.0,10.0
72,729.0,391.0,0.25227999687194824,0.08658817965171871,2093.0,1.0,0.0,0.0,2.0,10.0
73,729.0,392.0,0.20737314224243164,0.06358572813034852,1541.0,1.0,0.0,0.0,2.0,10.0
74,729.0,393.0,0.4521501064300537,0.13148697845597662,2614.0,1.0,0.0,0.0,2.0,10.0
75,729.0,394.0,0.8299691677093506,0.21988574831180518,4594.0,1.0,0.0,0.0,2.0,10.0
76,729.0,395.0,0.35636091232299805,0.11660543766107286,2797.0,1.0,0.0,0.0,2.0,10.0
77,729.0,396.0,0.5064191818237305,0.15890503628766686,3086.0,1.0,0.0,0.0,2.0,10.0
78,729.0,397.0,0.028256893157958984,0.01765538561780896,405.0,1.0,0.0,0.0,2.0,10.0
79,729.0,398.0,0.6039879322052002,0.1727301731265916,3755.0,1.0,0.0,0.0,2.0,10.0
80,729.0,399.0,0.2787659168243408,0.08608227670016749,1827.0,1.0,0.0,0.0,2.0,10.0
81,729.0,400.0,0.010509014129638672,0.009310170514255445,0.0,1.0,0.0,0.0,2.0,10.0
82,729.0,401.0,0.0306699275970459,0.023338514227835637,536.0,1.0,0.0,0.0,2.0,10.0
83,729.0,402.0,0.3339371681213379,0.08220652992692967,1839.0,1.0,0.0,0.0,2.0,10.0
84,729.0,403.0,0.9068899154663086,0.24870995376661062,4502.0,1.0,0.0,0.0,2.0,10.0
85,729.0,404.0,0.4702179431915283,0.11013541122594654,2176.0,1.0,0.0,0.0,2.0,10.0
86,729.0,405.0,1.1029009819030762,0.2805791748357786,1886.0,1.0,0.0,0.0,2.0,10.0
87,729.0,406.0,0.06756114959716797,0.038266956054465555,947.0,1.0,0.0,0.0,2.0,10.0
88,729.0,407.0,0.7134959697723389,0.18192261790605704,3000.0,1.0,0.0,0.0,2.0,10.0
89,729.0,408.0,0.22825193405151367,0.0679796381458897,1202.0,1.0,0.0,0.0,2.0,10.0
90,729.0,409.0,0.21659207344055176,0.07518803875019595,1708.0,1.0,0.0,0.0,2.0,10.0
91,729.0,410.0,0.19366717338562012,0.050208602875054416,1181.0,1.0,0.0,0.0,2.0,10.0
92,729.0,411.0,0.2827451229095459,0.1032966800021335,2251.0,1.0,0.0,0.0,2.0,10.0
93,729.0,412.0,0.1550600528717041,0.07219788526165966,1649.0,1.0,0.0,0.0,2.0,10.0
94,729.0,413.0,0.08434700965881348,0.04594316452265777,1060.0,1.0,0.0,0.0,2.0,10.0
95,729.0,414.0,0.5174849033355713,0.15024315152929044,3092.0,1.0,0.0,0.0,2.0,10.0
96,729.0,415.0,0.39582300186157227,0.11860635685099727,2222.0,1.0,0.0,0.0,2.0,10.0
97,729.0,416.0,3.7879319190979004,0.4509169147097011,19802.0,91.0,0.0,0.0,2.0,10.0
98,729.0,417.0,0.49677300453186035,0.1267600877461005,2537.0,1.0,0.0,0.0,2.0,10.0
99,729.0,418.0,0.48372697830200195,0.11419326153001899,1987.0,1.0,0.0,0.0,2.0,10.0
100,729.0,419.0,0.25110697746276855,0.04734959369662414,892.0,1.0,0.0,0.0,2.0,10.0
101,729.0,420.0,0.49697303771972656,0.11631113654211067,1800.0,1.0,0.0,0.0,2.0,10.0
102,729.0,421.0,0.01877307891845703,0.013891730835070096,282.0,1.0,0.0,0.0,2.0,10.0
103,729.0,422.0,0.3577311038970947,0.08723482048916287,1494.0,1.0,0.0,0.0,2.0,10.0
104,729.0,423.0,1.0587382316589355,0.25587737649569053,5240.0,1.0,0.0,0.0,2.0,10.0
105,729.0,424.0,0.5881550312042236,0.17092959641121167,2950.0,1.0,0.0,0.0,2.0,10.0
106,729.0,425.0,0.13880586624145508,0.042487884794701516,851.0,1.0,0.0,0.0,2.0,10.0
107,729.0,426.0,0.6484189033508301,0.15480096403903298,2315.0,1.0,0.0,0.0,2.0,10.0
108,729.0,427.0,0.4543740749359131,0.10515496683977615,1757.0,1.0,0.0,0.0,2.0,10.0
109,729.0,428.0,0.6934990882873535,0.1751657204750018,2957.0,1.0,0.0,0.0,2.0,10.0
110,729.0,429.0,0.7142069339752197,0.1987466954328974,3350.0,1.0,0.0,0.0,2.0,10.0
111,729.0,430.0,0.4096109867095947,0.11996884549905973,2276.0,1.0,0.0,0.0,2.0,10.0
112,729.0,431.0,0.16971302032470703,0.061919427914639995,1351.0,1.0,0.0,0.0,2.0,10.0
113,729.0,432.0,0.30314207077026367,0.0808255524123959,1505.0,1.0,0.0,0.0,2.0,10.0
114,729.0,433.0,0.38810300827026367,0.12718276048521096,2292.0,1.0,0.0,0.0,2.0,10.0
115,729.0,434.0,0.47512006759643555,0.13588294273261017,2518.0,1.0,0.0,0.0,2.0,10.0
116,729.0,435.0,4.427735090255737,0.4951660979824176,26943.0,144.0,0.0,0.0,2.0,10.0
117,729.0,436.0,0.7737329006195068,0.19317546073475736,3245.0,1.0,0.0,0.0,2.0,10.0
118,729.0,437.0,0.666827917098999,0.1744821748347029,2832.0,1.0,0.0,0.0,2.0,10.0
119,729.0,438.0,0.3578670024871826,0.0969152909657252,1713.0,1.0,0.0,0.0,2.0,10.0
120,729.0,439.0,0.7221589088439941,0.1799243864196894,3399.0,1.0,0.0,0.0,2.0,10.0
121,729.0,440.0,6.055082082748413,0.62069348411718,40691.0,221.0,0.0,0.0,2.0,10.0
122,729.0,441.0,5.432563066482544,0.7295239950579495,38533.0,181.0,0.0,0.0,2.0,10.0
123,729.0,442.0,5.0277910232543945,0.5624801362329181,28967.0,146.0,0.0,0.0,2.0,10.0
124,729.0,443.0,4.877604007720947,0.6189705694643133,33527.0,182.0,0.0,0.0,2.0,10.0
125,729.0,444.0,0.8111579418182373,0.213445819779673,3746.0,1.0,0.0,0.0,2.0,10.0
126,729.0,445.0,0.9130918979644775,0.21820424765277402,3805.0,1.0,0.0,0.0,2.0,10.0
127,729.0,446.0,7.319541931152344,0.8944414200730832,44066.0,178.0,0.0,0.0,2.0,10.0
128,729.0,447.0,10.403985023498535,0.8446926407010066,69836.0,438.0,0.0,0.0,2.0,10.0
129,729.0,448.0,8.745482206344604,1.0016247726452185,65097.0,320.0,0.0,0.0,2.0,10.0
130,729.0,449.0,13.970997095108032,1.1533900566486912,112663.0,766.0,0.0,0.0,3.0,10.0
