,num_vars,num_consts,runtime,work,simplex_iteration,node_count,open_node_count,bar_iter_count,status,cut_size
0,729.0,325.0,0.03531503677368164,0.026497975600702564,488.0,1.0,0.0,0.0,2.0,4.0
1,729.0,326.0,0.027623891830444336,0.021320402580693315,201.0,1.0,0.0,0.0,2.0,4.0
2,729.0,327.0,0.04163718223571777,0.03021008983275263,525.0,1.0,0.0,0.0,2.0,4.0
3,729.0,328.0,0.02173590660095215,0.01965856340646062,0.0,1.0,0.0,0.0,2.0,4.0
4,729.0,329.0,0.018349885940551758,0.01672059048968081,0.0,1.0,0.0,0.0,2.0,4.0
5,729.0,330.0,0.019891023635864258,0.018081293213694498,0.0,0.0,0.0,0.0,2.0,4.0
6,729.0,331.0,0.016730070114135742,0.01514376631531606,0.0,0.0,0.0,0.0,2.0,4.0
7,729.0,332.0,0.04830193519592285,0.020129286653419547,194.0,1.0,0.0,0.0,3.0,4.0
8,729.0,332.0,1.2814550399780273,0.3258073599052193,6395.0,1.0,1.0,0.0,3.0,5.0
9,729.0,332.0,0.0004448890686035156,0.000274773,0.0,0.0,0.0,0.0,2.0,6.0
10,729.0,333.0,0.17672300338745117,0.06460037677743319,1550.0,1.0,0.0,0.0,2.0,6.0
11,729.0,334.0,0.15177202224731445,0.04727816884458565,1316.0,1.0,0.0,0.0,2.0,6.0
12,729.0,335.0,0.000598907470703125,0.000445413,0.0,0.0,0.0,0.0,2.0,6.0
13,729.0,336.0,0.22048377990722656,0.07204496783766993,1891.0,1.0,0.0,0.0,2.0,6.0
14,729.0,337.0,0.3883399963378906,0.11793575189504583,2450.0,1.0,0.0,0.0,2.0,6.0
15,729.0,338.0,0.00043201446533203125,0.000251196,0.0,0.0,0.0,0.0,2.0,6.0
16,729.0,339.0,0.5354390144348145,0.1613375828839256,4036.0,1.0,0.0,0.0,2.0,6.0
17,729.0,340.0,0.009725093841552734,0.00925619006380123,0.0,1.0,0.0,0.0,2.0,6.0
