num_vars,num_consts,runtime,work,simplex_iteration,node_count,open_node_count,bar_iter_count,status,cut_size
729,325,0.019950151443481445,0.01637955281788386,0.0,0.0,0.0,0,2,4
729,326,0.04467296600341797,0.03385388669842484,711.0,1.0,0.0,0,2,4
729,327,0.027042865753173828,0.024205622358995146,0.0,1.0,0.0,0,2,4
729,328,0.02543497085571289,0.023402468154102404,0.0,1.0,0.0,0,2,4
729,329,0.08137798309326172,0.031025105774477778,520.0,1.0,0.0,0,2,4
729,330,0.18015789985656738,0.044586206462059165,924.0,1.0,0.0,0,3,4
729,330,1.1509218215942383,0.27030896259207243,4703.0,1.0,1.0,0,3,5
729,330,0.009032964706420898,0.008738460383387686,0.0,1.0,0.0,0,2,6
729,331,0.11936306953430176,0.03875733212025738,864.0,1.0,0.0,0,2,6
729,332,0.14181900024414062,0.03738828021931668,782.0,1.0,0.0,0,2,6
729,333,0.17182087898254395,0.047062632195557584,891.0,1.0,0.0,0,2,6
729,334,0.27822184562683105,0.08378356769344637,1743.0,1.0,0.0,0,2,6
729,335,0.591609001159668,0.1525032434484183,3296.0,1.0,0.0,0,2,6
729,336,0.5498859882354736,0.14096474896570219,2544.0,1.0,0.0,0,2,6
729,337,0.024657011032104492,0.018210014015167007,473.0,1.0,0.0,0,2,6
729,338,0.2975430488586426,0.07218690358345582,1829.0,1.0,0.0,0,2,6
729,339,0.14306187629699707,0.05709366213832452,1448.0,1.0,0.0,0,2,6
729,340,1.39438796043396,0.35681586558590056,4411.0,1.0,0.0,0,2,6
729,341,0.0907430648803711,0.04716765695469475,1230.0,1.0,0.0,0,2,6
729,342,6.495589017868042,0.6459974785501725,16291.0,93.0,0.0,0,3,6
729,342,6.7206830978393555,0.6715204471988085,22028.0,128.0,0.0,0,3,7
729,342,0.009298086166381836,0.008693862522424826,0.0,1.0,0.0,0,2,8
729,343,0.008671998977661133,0.008556003687587918,0.0,1.0,0.0,0,2,8
729,344,0.22893190383911133,0.06034955030753359,1369.0,1.0,0.0,0,2,8
729,345,0.023574113845825195,0.018314900105656857,473.0,1.0,0.0,0,2,8
729,346,0.3753988742828369,0.10351081088722341,2306.0,1.0,0.0,0,2,8
729,347,0.6148059368133545,0.16055401887314164,3305.0,1.0,0.0,0,2,8
729,348,0.2576711177825928,0.08417366514074356,2023.0,1.0,0.0,0,2,8
729,349,0.23340106010437012,0.08095636241155255,2073.0,1.0,0.0,0,2,8
729,350,0.2244579792022705,0.09263078443282906,2431.0,1.0,0.0,0,2,8
729,351,0.5076041221618652,0.15650293027382106,2786.0,1.0,0.0,0,2,8
729,352,0.44652605056762695,0.12785589307068637,2312.0,1.0,0.0,0,2,8
729,353,0.011016845703125,0.009307666811149383,0.0,1.0,0.0,0,2,8
729,354,0.7313909530639648,0.19607108343872082,4717.0,1.0,0.0,0,2,8
729,355,3.0361850261688232,0.4198599950526429,10721.0,35.0,0.0,0,2,8
729,356,0.22212815284729004,0.06504961917639274,1149.0,1.0,0.0,0,2,8
729,357,0.16757798194885254,0.04854177895097544,918.0,1.0,0.0,0,2,8
729,358,0.7494399547576904,0.17957694022954598,3294.0,1.0,0.0,0,2,8
729,359,0.44446897506713867,0.113275325243428,2474.0,1.0,0.0,0,2,8
729,360,0.09090089797973633,0.044198316864974656,1133.0,1.0,0.0,0,2,8
729,361,0.32753610610961914,0.12066262622386688,2223.0,1.0,0.0,0,2,8
729,362,0.7374389171600342,0.21044261195183492,3832.0,1.0,0.0,0,2,8
729,363,1.26619291305542,0.33859497689202683,8307.0,1.0,0.0,0,2,8
729,364,3.57466197013855,0.5488793810695742,15846.0,39.0,0.0,0,2,8
729,365,2.7427968978881836,0.4025057514399587,14559.0,59.0,0.0,0,2,8
729,366,1.0229170322418213,0.2635456242553523,6168.0,1.0,0.0,0,2,8
729,367,6.130894899368286,0.6164906545426537,39694.0,209.0,0.0,0,3,8
729,367,0.11098480224609375,0.05290623520396702,1358.0,1.0,0.0,0,2,9
729,368,0.34559106826782227,0.09293047342649287,1784.0,1.0,0.0,0,2,9
729,369,2.499377965927124,0.36081334926518077,13903.0,49.0,0.0,0,2,9
729,370,0.2848470211029053,0.07078732297535673,1705.0,1.0,0.0,0,2,9
729,371,0.4387550354003906,0.14233872677004775,2924.0,1.0,0.0,0,2,9
729,372,3.0239779949188232,0.42440221908873177,15356.0,69.0,0.0,0,2,9
729,373,0.2257680892944336,0.06975227327589502,1645.0,1.0,0.0,0,2,9
729,374,3.079291820526123,0.4130009320164066,13387.0,49.0,0.0,0,2,9
