num_vars,num_consts,runtime,work,simplex_iteration,node_count,open_node_count,bar_iter_count,status,cut_size
729,325,0.019778013229370117,0.01638388581788386,0.0,0.0,0.0,0,2,4
729,326,0.02689194679260254,0.01967513246175437,0.0,1.0,0.0,0,2,4
729,327,0.022041797637939453,0.019921262821768596,0.0,1.0,0.0,0,2,4
729,328,0.0286409854888916,0.0231403302875894,70.0,1.0,0.0,0,2,4
729,329,0.06266212463378906,0.024554940196512984,335.0,1.0,0.0,0,2,4
729,330,0.02099895477294922,0.017853869446509074,0.0,1.0,0.0,0,2,4
729,331,0.0004010200500488281,0.00024628,0.0,0.0,0.0,0,2,4
729,332,0.035902976989746094,0.016824828426589524,113.0,1.0,0.0,0,3,4
729,332,1.3436100482940674,0.32677969102376336,7675.0,1.0,1.0,0,3,5
729,332,0.205549955368042,0.07135938904123879,2040.0,1.0,0.0,0,2,6
729,333,0.17775297164916992,0.05887393419192453,909.0,1.0,0.0,0,2,6
729,334,0.02248406410217285,0.01605617290576053,414.0,1.0,0.0,0,2,6
729,335,0.011742115020751953,0.009680608950704973,0.0,1.0,0.0,0,2,6
729,336,0.3626539707183838,0.13508149315260146,3205.0,1.0,0.0,0,2,6
729,337,0.9934220314025879,0.2555116043959591,3450.0,1.0,0.0,0,2,6
729,338,0.7454838752746582,0.1881585660605594,4165.0,1.0,0.0,0,2,6
729,339,0.5065200328826904,0.13533713967514763,3101.0,1.0,0.0,0,2,6
729,340,0.6440091133117676,0.1709238155848995,2717.0,1.0,0.0,0,2,6
729,341,0.025669097900390625,0.02022277780698889,497.0,1.0,0.0,0,2,6
729,342,4.546983957290649,0.5375157292500414,12146.0,33.0,0.0,0,2,6
729,343,0.3748149871826172,0.08983578414595803,2050.0,1.0,0.0,0,2,6
729,344,6.592957973480225,0.7246065646876693,18872.0,103.0,0.0,0,3,6
729,344,6.909905910491943,0.8080933392748527,28530.0,129.0,0.0,0,3,7
729,344,0.07671904563903809,0.039814746897943495,1049.0,1.0,0.0,0,2,8
729,345,0.3530869483947754,0.1005783541297483,2042.0,1.0,0.0,0,2,8
729,346,0.2552499771118164,0.07781468320629446,1611.0,1.0,0.0,0,2,8
729,347,0.009546995162963867,0.008627792697807344,0.0,1.0,0.0,0,2,8
729,348,0.5658550262451172,0.16905299823112085,3274.0,1.0,0.0,0,2,8
729,349,0.4750828742980957,0.11709882270565539,2898.0,1.0,0.0,0,2,8
729,350,0.009624004364013672,0.008910550183413194,0.0,1.0,0.0,0,2,8
729,351,0.46327805519104004,0.12178061629994066,2370.0,1.0,0.0,0,2,8
729,352,0.22501397132873535,0.06904176598382931,1283.0,1.0,0.0,0,2,8
729,353,0.7213139533996582,0.1952190115529415,4584.0,1.0,0.0,0,2,8
729,354,0.07062506675720215,0.036799462205650064,987.0,1.0,0.0,0,2,8
729,355,2.7845778465270996,0.3499899756789512,15696.0,51.0,0.0,0,2,8
729,356,0.13279485702514648,0.03830129693630601,1045.0,1.0,0.0,0,2,8
729,357,0.4568040370941162,0.10951045595750722,2084.0,1.0,0.0,0,2,8
729,358,0.7252340316772461,0.18031836974366827,3102.0,1.0,0.0,0,2,8
729,359,0.8680520057678223,0.21790242951608615,4619.0,1.0,0.0,0,2,8
729,360,0.2792699337005615,0.0815783981567372,1654.0,1.0,0.0,0,2,8
729,361,4.577014923095703,0.5160538660146383,32148.0,125.0,0.0,0,2,8
729,362,0.8211140632629395,0.2028190437955273,2320.0,1.0,0.0,0,2,8
729,363,0.34215593338012695,0.10896994007644896,2459.0,1.0,0.0,0,2,8
729,364,0.2546379566192627,0.07774719375937449,1474.0,1.0,0.0,0,2,8
729,365,2.4582881927490234,0.42572792318961783,6840.0,13.0,0.0,0,2,8
729,366,4.582683086395264,0.5471348155440962,24244.0,103.0,0.0,0,2,8
729,367,1.3188340663909912,0.33337394053751396,8272.0,1.0,0.0,0,2,8
729,368,7.040539979934692,0.7945988120452347,40692.0,223.0,0.0,0,3,8
729,368,0.46356797218322754,0.1439712631047231,2417.0,1.0,0.0,0,2,9
729,369,0.24105095863342285,0.05821675209540525,1282.0,1.0,0.0,0,2,9
729,370,0.687838077545166,0.17884103129170248,4234.0,1.0,0.0,0,2,9
729,371,0.5722050666809082,0.14193779949985766,2141.0,1.0,0.0,0,2,9
729,372,3.4612209796905518,0.5303716464147462,17992.0,45.0,0.0,0,2,9
729,373,6.894871950149536,0.7807029790351799,46118.0,189.0,0.0,0,2,9
729,374,7.5097620487213135,0.795258052609909,58589.0,356.0,0.0,0,3,9
729,374,0.012340068817138672,0.009698282202311276,0.0,1.0,0.0,0,2,10
729,375,0.17637085914611816,0.05681951724989296,1510.0,1.0,0.0,0,2,10
729,376,0.3504750728607178,0.10411215124360107,1851.0,1.0,0.0,0,2,10
729,377,0.010235071182250977,0.009322859020051198,0.0,1.0,0.0,0,2,10
729,378,0.5820269584655762,0.15636293974927512,2784.0,1.0,0.0,0,2,10
729,379,0.6013059616088867,0.14890445889848344,2430.0,1.0,0.0,0,2,10
729,380,0.025896072387695312,0.02013192110108226,519.0,1.0,0.0,0,2,10
729,381,0.12923192977905273,0.05046054510761887,1150.0,1.0,0.0,0,2,10
729,382,0.1474308967590332,0.06492659767023515,1651.0,1.0,0.0,0,2,10
729,383,0.6405978202819824,0.20157739788711196,3867.0,1.0,0.0,0,2,10
729,384,0.31334495544433594,0.08306013045775898,1617.0,1.0,0.0,0,2,10
729,385,0.49976205825805664,0.14307207361775853,3295.0,1.0,0.0,0,2,10
