,num_vars,num_consts,runtime,work,simplex_iteration,node_count,open_node_count,bar_iter_count,status,cut_size
0,729.0,325.0,0.02726602554321289,0.017456119922393595,148.0,1.0,0.0,0.0,2.0,4.0
1,729.0,326.0,0.028377771377563477,0.01942180965045164,214.0,1.0,0.0,0.0,2.0,4.0
2,729.0,327.0,0.08089303970336914,0.03738220683726325,638.0,1.0,0.0,0.0,2.0,4.0
3,729.0,328.0,0.028377056121826172,0.02363560400682869,0.0,1.0,0.0,0.0,2.0,4.0
4,729.0,329.0,0.06252479553222656,0.03194432840442837,644.0,1.0,0.0,0.0,2.0,4.0
5,729.0,330.0,0.024304866790771484,0.01903446428529157,0.0,0.0,0.0,0.0,2.0,4.0
6,729.0,331.0,0.020566940307617188,0.016061014891896347,0.0,0.0,0.0,0.0,2.0,4.0
7,729.0,332.0,0.021610021591186523,0.01565884497502617,52.0,1.0,0.0,0.0,2.0,4.0
8,729.0,333.0,0.016962766647338867,0.01364733390357641,0.0,0.0,0.0,0.0,2.0,4.0
9,729.0,334.0,0.016922950744628906,0.013502998959619709,0.0,0.0,0.0,0.0,3.0,4.0
10,729.0,334.0,8.462630987167358,1.0517397994949762,17954.0,80.0,0.0,0.0,3.0,5.0
11,729.0,334.0,0.009832143783569336,0.008577236817828588,0.0,1.0,0.0,0.0,2.0,6.0
12,729.0,335.0,0.009477853775024414,0.008593433829562043,0.0,1.0,0.0,0.0,2.0,6.0
13,729.0,336.0,0.0005040168762207031,0.000281445,0.0,0.0,0.0,0.0,2.0,6.0
14,729.0,337.0,0.4086592197418213,0.10836878756325218,2254.0,1.0,0.0,0.0,2.0,6.0
15,729.0,338.0,0.4204089641571045,0.1223204802663535,2801.0,1.0,0.0,0.0,2.0,6.0
16,729.0,339.0,0.011623144149780273,0.00942880944846081,0.0,1.0,0.0,0.0,2.0,6.0
17,729.0,340.0,0.013473033905029297,0.010033108723070802,0.0,1.0,0.0,0.0,2.0,6.0
18,729.0,341.0,0.7564070224761963,0.1904971274012876,4312.0,1.0,0.0,0.0,2.0,6.0
19,729.0,342.0,0.5912110805511475,0.18036633886605258,3940.0,1.0,0.0,0.0,2.0,6.0
20,729.0,343.0,0.016206979751586914,0.010685042155526703,0.0,1.0,0.0,0.0,2.0,6.0
21,729.0,344.0,1.0036659240722656,0.3072137283138836,6438.0,1.0,0.0,0.0,2.0,6.0
22,729.0,345.0,1.0827879905700684,0.2618911814529345,2774.0,1.0,0.0,0.0,2.0,6.0
23,729.0,346.0,0.16333794593811035,0.0512910819907306,1367.0,1.0,0.0,0.0,2.0,6.0
24,729.0,347.0,0.35186314582824707,0.0908874924448826,1905.0,1.0,0.0,0.0,2.0,6.0
25,729.0,348.0,4.301708936691284,0.4915021224414234,13313.0,53.0,0.0,0.0,2.0,6.0
26,729.0,349.0,6.658497095108032,0.5984567307500955,14580.0,90.0,0.0,0.0,3.0,6.0
27,729.0,349.0,7.599442005157471,0.7523528019792813,29259.0,170.0,0.0,0.0,3.0,7.0
28,729.0,349.0,0.011661052703857422,0.00930362053973023,0.0,1.0,0.0,0.0,2.0,8.0
29,729.0,350.0,0.012707948684692383,0.009591653612242939,0.0,1.0,0.0,0.0,2.0,8.0
30,729.0,351.0,0.5619192123413086,0.14261189314992356,2855.0,1.0,0.0,0.0,2.0,8.0
31,729.0,352.0,0.010062932968139648,0.008790189361806838,0.0,1.0,0.0,0.0,2.0,8.0
32,729.0,353.0,0.7165970802307129,0.16683932398903367,3794.0,1.0,0.0,0.0,2.0,8.0
33,729.0,354.0,0.49114394187927246,0.11361638916158488,1989.0,1.0,0.0,0.0,2.0,8.0
34,729.0,355.0,0.0006608963012695312,0.000401667,0.0,0.0,0.0,0.0,2.0,8.0
35,729.0,356.0,1.0592718124389648,0.26322568629537446,2531.0,1.0,0.0,0.0,2.0,8.0
36,729.0,357.0,0.9323091506958008,0.24500149354977221,5690.0,1.0,0.0,0.0,2.0,8.0
37,729.0,358.0,0.645806074142456,0.14769791096591423,3046.0,1.0,0.0,0.0,2.0,8.0
38,729.0,359.0,0.3737058639526367,0.08481435839255917,1727.0,1.0,0.0,0.0,2.0,8.0
39,729.0,360.0,0.4522550106048584,0.09874399248253676,1999.0,1.0,0.0,0.0,2.0,8.0
40,729.0,361.0,0.02503800392150879,0.01776548710731253,454.0,1.0,0.0,0.0,2.0,8.0
41,729.0,362.0,0.30484795570373535,0.06666347871708035,1414.0,1.0,0.0,0.0,2.0,8.0
42,729.0,363.0,0.6299529075622559,0.1586554183271524,2368.0,1.0,0.0,0.0,2.0,8.0
43,729.0,364.0,0.5743000507354736,0.14355877147048077,3140.0,1.0,0.0,0.0,2.0,8.0
44,729.0,365.0,0.4758138656616211,0.10255673712857671,1909.0,1.0,0.0,0.0,2.0,8.0
45,729.0,366.0,2.209057092666626,0.3152723580177235,8090.0,29.0,0.0,0.0,2.0,8.0
46,729.0,367.0,0.48635101318359375,0.10454648938748795,1950.0,1.0,0.0,0.0,2.0,8.0
47,729.0,368.0,4.790211915969849,0.49761239821807807,25960.0,124.0,0.0,0.0,2.0,8.0
48,729.0,369.0,6.184187173843384,0.545462623775211,34178.0,211.0,0.0,0.0,3.0,8.0
49,729.0,369.0,0.8887529373168945,0.21722875604268505,4415.0,1.0,0.0,0.0,2.0,9.0
50,729.0,370.0,0.9380919933319092,0.22067818633877404,4429.0,1.0,0.0,0.0,2.0,9.0
51,729.0,371.0,0.22507095336914062,0.0424750101052637,881.0,1.0,0.0,0.0,2.0,9.0
52,729.0,372.0,0.358165979385376,0.10411230423646628,2143.0,1.0,0.0,0.0,2.0,9.0
53,729.0,373.0,6.463597774505615,0.7184091667826883,45697.0,189.0,0.0,0.0,2.0,9.0
54,729.0,374.0,9.927752017974854,0.9929516468746884,64890.0,383.0,0.0,0.0,3.0,9.0
55,729.0,374.0,0.009907007217407227,0.008680542707982032,0.0,1.0,0.0,0.0,2.0,10.0
56,729.0,375.0,0.2560591697692871,0.06423933617657133,1383.0,1.0,0.0,0.0,2.0,10.0
57,729.0,376.0,0.3446841239929199,0.09359852629602734,1931.0,1.0,0.0,0.0,2.0,10.0
58,729.0,377.0,0.24570798873901367,0.06551170951426978,1428.0,1.0,0.0,0.0,2.0,10.0
59,729.0,378.0,1.0196101665496826,0.24943979736397193,2148.0,1.0,0.0,0.0,2.0,10.0
60,729.0,379.0,0.19700217247009277,0.04662726335063766,1102.0,1.0,0.0,0.0,2.0,10.0
61,729.0,380.0,0.4023008346557617,0.10429534318376957,2079.0,1.0,0.0,0.0,2.0,10.0
62,729.0,381.0,0.5967938899993896,0.16562777027576536,3412.0,1.0,0.0,0.0,2.0,10.0
63,729.0,382.0,0.2551400661468506,0.06542930385183413,1377.0,1.0,0.0,0.0,2.0,10.0
64,729.0,383.0,0.20724987983703613,0.06531415763067724,1669.0,1.0,0.0,0.0,2.0,10.0
65,729.0,384.0,0.5720338821411133,0.15744899532464535,3295.0,1.0,0.0,0.0,2.0,10.0
66,729.0,385.0,0.026452064514160156,0.019330748630356838,474.0,1.0,0.0,0.0,2.0,10.0
67,729.0,386.0,0.3428671360015869,0.0821677813962179,1866.0,1.0,0.0,0.0,2.0,10.0
68,729.0,387.0,0.21590304374694824,0.045769312303523,906.0,1.0,0.0,0.0,2.0,10.0
69,729.0,388.0,0.2707641124725342,0.05649689473484251,856.0,1.0,0.0,0.0,2.0,10.0
70,729.0,389.0,0.5942859649658203,0.15097935294036258,3369.0,1.0,0.0,0.0,2.0,10.0
71,729.0,390.0,0.44475507736206055,0.13678024047910056,2463.0,1.0,0.0,0.0,2.0,10.0
72,729.0,391.0,0.5806779861450195,0.1359663994581697,2138.0,1.0,0.0,0.0,2.0,10.0
73,729.0,392.0,0.011681079864501953,0.009366938140511254,0.0,1.0,0.0,0.0,2.0,10.0
74,729.0,393.0,0.016038179397583008,0.010998732294663548,0.0,1.0,0.0,0.0,2.0,10.0
75,729.0,394.0,0.9667129516601562,0.23596727481090946,4077.0,1.0,0.0,0.0,2.0,10.0
76,729.0,395.0,0.1450212001800537,0.05561539521088485,1305.0,1.0,0.0,0.0,2.0,10.0
77,729.0,396.0,0.46995997428894043,0.16221729833857426,3346.0,1.0,0.0,0.0,2.0,10.0
78,729.0,397.0,0.3692657947540283,0.09510021563485617,1558.0,1.0,0.0,0.0,2.0,10.0
