num_vars,num_consts,runtime,work,simplex_iteration,node_count,open_node_count,bar_iter_count,status,cut_size
4096,1025,0.3827178478240967,0.22959212846720295,0.0,1.0,0.0,0,2,4
4096,1026,1.0042009353637695,0.5996543721668138,3964.0,1.0,0.0,0,2,4
4096,1027,1.691087007522583,1.1802908414954945,8431.0,1.0,0.0,0,2,4
4096,1028,0.0019910335540771484,0.000974478,0.0,0.0,0.0,0,2,4
4096,1029,0.3897380828857422,0.2325951956105271,0.0,1.0,0.0,0,2,4
4096,1030,0.40325093269348145,0.2464859766729462,0.0,1.0,0.0,0,2,4
4096,1031,0.38193392753601074,0.23013038695276922,0.0,1.0,0.0,0,2,4
4096,1032,1.5664780139923096,1.0865026222267746,7816.0,1.0,0.0,0,2,4
4096,1033,1.412876844406128,0.9578337624331259,6297.0,1.0,0.0,0,2,4
4096,1034,1.2748730182647705,0.5053574298102069,3412.0,1.0,0.0,0,2,4
4096,1035,0.38458991050720215,0.23169962247933665,0.0,1.0,0.0,0,2,4
4096,1036,0.4011399745941162,0.23816177665803998,413.0,1.0,0.0,0,2,4
4096,1037,1.5211231708526611,1.0497224577936153,7204.0,1.0,0.0,0,2,4
4096,1038,1.582887887954712,1.0808564878874067,7341.0,1.0,0.0,0,2,4
4096,1039,0.4641430377960205,0.28162134827195,1020.0,1.0,0.0,0,2,4
4096,1040,1.7557520866394043,1.0551947868913238,7366.0,1.0,0.0,0,2,4
4096,1041,0.0025548934936523438,0.001693908,0.0,0.0,0.0,0,2,4
4096,1042,1.319093942642212,0.8790129597060274,5535.0,1.0,0.0,0,2,4
4096,1043,1.744771957397461,1.206161698965446,8781.0,1.0,0.0,0,2,4
4096,1044,1.0586681365966797,0.6710568148774392,3896.0,1.0,0.0,0,2,4
4096,1045,1.550719976425171,0.7369288371412659,4835.0,1.0,0.0,0,2,4
4096,1046,0.5325350761413574,0.3042307267107046,1252.0,1.0,0.0,0,2,4
4096,1047,1.5488271713256836,1.0689554333359934,6953.0,1.0,0.0,0,2,4
4096,1048,0.5286731719970703,0.3076095314078093,1262.0,1.0,0.0,0,2,4
4096,1049,1.5516581535339355,1.0600208737363512,7365.0,1.0,0.0,0,2,4
4096,1050,2.031787872314453,1.1164542581679306,8189.0,1.0,0.0,0,2,4
4096,1051,6.180718183517456,2.569458229156954,18182.0,1.0,0.0,0,2,4
4096,1052,1.7596919536590576,1.216397328595756,8852.0,1.0,0.0,0,2,4
4096,1053,2.555431842803955,1.2752976596016055,9253.0,1.0,0.0,0,2,4
4096,1054,2.3713650703430176,1.643400089871699,12543.0,1.0,0.0,0,2,4
4096,1055,2.147365093231201,1.4702097635041957,10555.0,1.0,0.0,0,2,4
4096,1056,5.756392002105713,2.890500435586621,20118.0,1.0,0.0,0,2,4
4096,1057,19.681318998336792,6.9626744913941625,48618.0,1.0,0.0,0,2,4
4096,1058,0.7784829139709473,0.4181662023230174,2264.0,1.0,0.0,0,2,4
4096,1059,58.69867706298828,7.547763346139887,49805.0,51.0,0.0,0,2,4
4096,1060,3.649688959121704,1.7741448771233117,13282.0,1.0,0.0,0,2,4
4096,1061,233.5918779373169,42.99161316009591,192598.0,200.0,0.0,0,3,4
4096,1061,353.6223759651184,56.452950848976904,394271.0,295.0,0.0,0,3,5
4096,1061,0.04747200012207031,0.04548169847891135,0.0,1.0,0.0,0,2,6
4096,1062,0.04688596725463867,0.045495566797700615,0.0,1.0,0.0,0,2,6
4096,1063,0.07592201232910156,0.06280602850866254,0.0,1.0,0.0,0,2,6
4096,1064,3.83024001121521,2.459104452177833,16562.0,1.0,0.0,0,2,6
4096,1065,4.663255929946899,3.5083986377264558,24215.0,1.0,0.0,0,2,6
4096,1066,3.001741886138916,2.6038079035305244,17488.0,1.0,0.0,0,2,6
4096,1067,3.4813880920410156,2.0726187815005215,13345.0,1.0,0.0,0,2,6
4096,1068,6.382601976394653,3.6760325616147975,24052.0,1.0,0.0,0,2,6
4096,1069,8.556724071502686,4.281158301731974,26678.0,1.0,0.0,0,2,6
4096,1070,3.575450897216797,3.0538638280706056,21382.0,1.0,0.0,0,2,6
4096,1071,2.4558119773864746,2.049976109439469,13621.0,1.0,0.0,0,2,6
4096,1072,2.573944091796875,2.135798642237181,14848.0,1.0,0.0,0,2,6
4096,1073,3.725675106048584,2.7297215750981705,17972.0,1.0,0.0,0,2,6
4096,1074,0.04857993125915527,0.046114732443147705,0.0,1.0,0.0,0,2,6
4096,1075,4.6609320640563965,3.3813102377171287,20251.0,1.0,0.0,0,2,6
4096,1076,5.042027950286865,4.052470395585853,23114.0,1.0,0.0,0,2,6
4096,1077,10.47983694076538,5.253667313586389,33220.0,1.0,0.0,0,2,6
4096,1078,16.602213144302368,6.8588873224806335,40073.0,1.0,0.0,0,2,6
4096,1079,3.630812883377075,2.3018901497934987,14515.0,1.0,0.0,0,2,6
4096,1080,40.39155101776123,14.454621519695982,92162.0,1.0,0.0,0,2,6
4096,1081,90.9524610042572,20.63624217145067,153127.0,45.0,0.0,0,2,6
4096,1082,17.626029014587402,8.328755669480902,40639.0,1.0,0.0,0,2,6
4096,1083,129.6235430240631,30.911799155876118,177307.0,53.0,0.0,0,2,6
4096,1084,18.807396173477173,8.288295190404074,46787.0,1.0,0.0,0,2,6
4096,1085,215.95310401916504,38.078386285777924,292944.0,129.0,0.0,0,2,6
4096,1086,47.29737687110901,12.794087849249504,78322.0,13.0,0.0,0,2,6
4096,1087,326.8549270629883,52.300587509941714,403433.0,339.0,0.0,0,3,6
4096,1087,368.335590839386,53.310592074098835,622713.0,455.0,0.0,0,3,7
4096,1087,2.663485050201416,2.1271067025402814,15060.0,1.0,0.0,0,2,8
4096,1088,2.677698850631714,2.236936034156292,15070.0,1.0,0.0,0,2,8
4096,1089,2.567405939102173,2.100174189573615,15584.0,1.0,0.0,0,2,8
4096,1090,13.280204772949219,5.925152784247048,36801.0,1.0,0.0,0,2,8
4096,1091,2.581007957458496,2.0235950461276353,13619.0,1.0,0.0,0,2,8
4096,1092,4.707403898239136,2.4977067289911603,16460.0,1.0,0.0,0,2,8
4096,1093,2.6086130142211914,2.1617666946501104,14794.0,1.0,0.0,0,2,8
4096,1094,46.214033126831055,8.536027574274414,100168.0,43.0,0.0,0,2,8
4096,1095,15.477804183959961,5.774502814528911,37218.0,1.0,0.0,0,2,8
4096,1096,0.0732271671295166,0.06028242353784819,0.0,1.0,0.0,0,2,8
4096,1097,0.05781102180480957,0.04958427523283876,0.0,1.0,0.0,0,2,8
4096,1098,11.510061025619507,4.724724090556663,28818.0,1.0,0.0,0,2,8
