,num_vars,num_consts,runtime,work,simplex_iteration,node_count,open_node_count,bar_iter_count,status,cut_size
0,729.0,325.0,0.0005331039428710938,0.000257711,0.0,0.0,0.0,0.0,2.0,4.0
1,729.0,326.0,0.028887033462524414,0.020464419223904545,149.0,1.0,0.0,0.0,2.0,4.0
2,729.0,327.0,0.024197101593017578,0.02017236656643183,0.0,1.0,0.0,0.0,2.0,4.0
3,729.0,328.0,0.025653839111328125,0.021118251483977554,0.0,1.0,0.0,0.0,2.0,4.0
4,729.0,329.0,0.023684978485107422,0.01771237314600452,0.0,1.0,0.0,0.0,2.0,4.0
5,729.0,330.0,0.022214889526367188,0.016864435559939137,0.0,1.0,0.0,0.0,2.0,4.0
6,729.0,331.0,0.04358983039855957,0.01820104014581009,197.0,1.0,0.0,0.0,2.0,4.0
7,729.0,332.0,0.1125190258026123,0.03169194078620908,654.0,1.0,0.0,0.0,3.0,4.0
8,729.0,332.0,1.3115150928497314,0.29820276371013354,6319.0,1.0,0.0,0.0,3.0,5.0
9,729.0,332.0,0.010019063949584961,0.008753642104273977,0.0,1.0,0.0,0.0,2.0,6.0
10,729.0,333.0,0.011115074157714844,0.009269592483002857,0.0,1.0,0.0,0.0,2.0,6.0
11,729.0,334.0,0.012871980667114258,0.009662117059063707,0.0,1.0,0.0,0.0,2.0,6.0
12,729.0,335.0,0.08101105690002441,0.039642274666393564,1087.0,1.0,0.0,0.0,2.0,6.0
13,729.0,336.0,0.3065648078918457,0.10385488020081961,2727.0,1.0,0.0,0.0,2.0,6.0
14,729.0,337.0,0.5745189189910889,0.1649282133745456,3886.0,1.0,0.0,0.0,2.0,6.0
15,729.0,338.0,0.4994220733642578,0.12384321686867428,2950.0,1.0,0.0,0.0,2.0,6.0
16,729.0,339.0,0.2733919620513916,0.08434669141045768,1937.0,1.0,0.0,0.0,2.0,6.0
17,729.0,340.0,0.1240079402923584,0.05510041166163843,1467.0,1.0,0.0,0.0,2.0,6.0
18,729.0,341.0,0.0758199691772461,0.027906567495578512,699.0,1.0,0.0,0.0,2.0,6.0
19,729.0,342.0,0.020439863204956055,0.014699214360292725,339.0,1.0,0.0,0.0,2.0,6.0
20,729.0,343.0,0.43939208984375,0.11218133304236672,1975.0,1.0,0.0,0.0,2.0,6.0
21,729.0,344.0,0.1910688877105713,0.05378035489107974,1201.0,1.0,0.0,0.0,2.0,6.0
22,729.0,345.0,0.22496604919433594,0.05120812610789942,905.0,1.0,0.0,0.0,2.0,6.0
23,729.0,346.0,0.36963701248168945,0.09084264619429391,1918.0,1.0,0.0,0.0,2.0,6.0
24,729.0,347.0,0.571566104888916,0.1704286806274695,3668.0,1.0,0.0,0.0,2.0,6.0
25,729.0,348.0,0.39163708686828613,0.09452833854930914,2384.0,1.0,0.0,0.0,2.0,6.0
26,729.0,349.0,3.881002902984619,0.4732992916027,12801.0,45.0,0.0,0.0,2.0,6.0
27,729.0,350.0,7.827341079711914,0.8674193140505401,20528.0,86.0,0.0,0.0,3.0,6.0
28,729.0,350.0,6.709471940994263,0.8047004850513203,28600.0,155.0,0.0,0.0,3.0,7.0
29,729.0,350.0,0.01662898063659668,0.010852510180365836,0.0,1.0,0.0,0.0,2.0,8.0
30,729.0,351.0,0.7410051822662354,0.19693439591867165,3520.0,1.0,0.0,0.0,2.0,8.0
31,729.0,352.0,0.2583301067352295,0.06770772710273319,802.0,1.0,0.0,0.0,2.0,8.0
