,num_vars,num_consts,runtime,work,simplex_iteration,node_count,open_node_count,bar_iter_count,status,cut_size
0,729.0,325.0,0.06420493125915527,0.028703450639254478,517.0,1.0,0.0,0.0,2.0,4.0
1,729.0,326.0,0.07081985473632812,0.029306222209719877,534.0,1.0,0.0,0.0,2.0,4.0
2,729.0,327.0,1.0290310382843018,0.1759785961006785,2650.0,1.0,1.0,0.0,3.0,4.0
3,729.0,327.0,5.987904071807861,0.5849548072804894,11615.0,1.0,2.0,0.0,3.0,5.0
4,729.0,327.0,0.009193181991577148,0.009057724788018143,0.0,1.0,0.0,0.0,2.0,6.0
5,729.0,328.0,0.008886098861694336,0.008951320049225758,0.0,1.0,0.0,0.0,2.0,6.0
6,729.0,329.0,0.015617847442626953,0.01300663727189498,292.0,1.0,0.0,0.0,2.0,6.0
7,729.0,330.0,0.07115602493286133,0.03984670015217335,966.0,1.0,0.0,0.0,2.0,6.0
8,729.0,331.0,0.13628292083740234,0.04441367494528421,1085.0,1.0,0.0,0.0,2.0,6.0
9,729.0,332.0,0.07973790168762207,0.04523119595834639,1240.0,1.0,0.0,0.0,2.0,6.0
10,729.0,333.0,0.0987088680267334,0.04886983521184888,1339.0,1.0,0.0,0.0,2.0,6.0
11,729.0,334.0,0.008582830429077148,0.008884185918993993,0.0,1.0,0.0,0.0,2.0,6.0
12,729.0,335.0,0.010650157928466797,0.009468726887976944,0.0,1.0,0.0,0.0,2.0,6.0
13,729.0,336.0,0.10724210739135742,0.055276197585069936,1484.0,1.0,0.0,0.0,2.0,6.0
14,729.0,337.0,0.12958407402038574,0.06081094789668874,1603.0,1.0,0.0,0.0,2.0,6.0
15,729.0,338.0,0.02581310272216797,0.021302450220511644,530.0,1.0,0.0,0.0,2.0,6.0
16,729.0,339.0,0.4652218818664551,0.14043012849377082,3089.0,1.0,0.0,0.0,2.0,6.0
17,729.0,340.0,0.25684595108032227,0.08512934986162318,1761.0,1.0,0.0,0.0,2.0,6.0
18,729.0,341.0,0.10915589332580566,0.054065816103643735,1452.0,1.0,0.0,0.0,2.0,6.0
19,729.0,342.0,0.21225690841674805,0.07297217785285356,1718.0,1.0,0.0,0.0,2.0,6.0
20,729.0,343.0,3.006031036376953,0.4353383199055377,7257.0,31.0,0.0,0.0,2.0,6.0
21,729.0,344.0,1.0053279399871826,0.2754186635158121,6017.0,1.0,0.0,0.0,2.0,6.0
22,729.0,345.0,6.220189094543457,0.8036141767483327,19098.0,89.0,0.0,0.0,3.0,6.0
23,729.0,345.0,7.946998119354248,0.9807454089659058,26720.0,111.0,0.0,0.0,3.0,7.0
24,729.0,345.0,0.3003840446472168,0.07831257816787315,1661.0,1.0,0.0,0.0,2.0,8.0
25,729.0,346.0,0.7281780242919922,0.20891426621865022,4721.0,1.0,0.0,0.0,2.0,8.0
26,729.0,347.0,2.5432610511779785,0.3883571493484282,14013.0,43.0,0.0,0.0,2.0,8.0
27,729.0,348.0,0.5592379570007324,0.16385049126467283,3373.0,1.0,0.0,0.0,2.0,8.0
28,729.0,349.0,2.370522975921631,0.3412544524285422,12781.0,39.0,0.0,0.0,2.0,8.0
29,729.0,350.0,1.5095388889312744,0.2824265219499125,3452.0,7.0,0.0,0.0,2.0,8.0
30,729.0,351.0,0.823322057723999,0.24399868601214844,4986.0,1.0,0.0,0.0,2.0,8.0
31,729.0,352.0,0.7961771488189697,0.2217942106907041,2643.0,1.0,0.0,0.0,2.0,8.0
32,729.0,353.0,0.958838939666748,0.2666219444657499,2455.0,1.0,0.0,0.0,2.0,8.0
33,729.0,354.0,0.5885751247406006,0.16664117519833774,3406.0,1.0,0.0,0.0,2.0,8.0
34,729.0,355.0,2.9176878929138184,0.46443150300133007,11820.0,35.0,0.0,0.0,2.0,8.0
35,729.0,356.0,0.9180519580841064,0.24241008436855793,5860.0,1.0,0.0,0.0,2.0,8.0
36,729.0,357.0,6.61945104598999,0.6717151092185465,35968.0,197.0,0.0,0.0,3.0,8.0
37,729.0,357.0,0.4658958911895752,0.13349580029703262,2970.0,1.0,0.0,0.0,2.0,9.0
38,729.0,358.0,0.7423179149627686,0.20079458157329366,4455.0,1.0,0.0,0.0,2.0,9.0
39,729.0,359.0,0.26613616943359375,0.06285736906727254,1356.0,1.0,0.0,0.0,2.0,9.0
40,729.0,360.0,0.013117074966430664,0.009945906955142622,0.0,1.0,0.0,0.0,2.0,9.0
41,729.0,361.0,0.8575599193572998,0.2404971014544457,2616.0,1.0,0.0,0.0,2.0,9.0
42,729.0,362.0,0.3495450019836426,0.114621780542625,2394.0,1.0,0.0,0.0,2.0,9.0
43,729.0,363.0,1.173356056213379,0.3079827762978967,7206.0,1.0,0.0,0.0,2.0,9.0
44,729.0,364.0,0.6659040451049805,0.176845553015784,3880.0,1.0,0.0,0.0,2.0,9.0
45,729.0,365.0,1.0120010375976562,0.27687705253834605,6362.0,1.0,0.0,0.0,2.0,9.0
46,729.0,366.0,0.6916840076446533,0.18375421102490275,2998.0,1.0,0.0,0.0,2.0,9.0
47,729.0,367.0,6.4352171421051025,0.7417923450493946,49015.0,249.0,0.0,0.0,2.0,9.0
48,729.0,368.0,7.072732210159302,0.7967831268225307,50168.0,306.0,0.0,0.0,3.0,9.0
49,729.0,368.0,0.010898828506469727,0.009474376292665003,0.0,1.0,0.0,0.0,2.0,10.0
50,729.0,369.0,0.46973395347595215,0.12651031071697644,2313.0,1.0,0.0,0.0,2.0,10.0
51,729.0,370.0,0.3832709789276123,0.10365976589651904,2090.0,1.0,0.0,0.0,2.0,10.0
52,729.0,371.0,0.09098696708679199,0.033416324725919516,798.0,1.0,0.0,0.0,2.0,10.0
53,729.0,372.0,0.2666311264038086,0.0606754081008043,1462.0,1.0,0.0,0.0,2.0,10.0
54,729.0,373.0,0.021184921264648438,0.017096113808703548,415.0,1.0,0.0,0.0,2.0,10.0
55,729.0,374.0,0.5905859470367432,0.1539059081309463,2897.0,1.0,0.0,0.0,2.0,10.0
56,729.0,375.0,0.353132963180542,0.09161407248012403,1650.0,1.0,0.0,0.0,2.0,10.0
57,729.0,376.0,0.35039687156677246,0.12540046586466494,2726.0,1.0,0.0,0.0,2.0,10.0
58,729.0,377.0,0.5037550926208496,0.15082155494832797,2541.0,1.0,0.0,0.0,2.0,10.0
59,729.0,378.0,0.23064398765563965,0.06975426796931432,1437.0,1.0,0.0,0.0,2.0,10.0
60,729.0,379.0,0.7459149360656738,0.20404387767487536,4696.0,1.0,0.0,0.0,2.0,10.0
61,729.0,380.0,0.3492720127105713,0.08948456332335579,1557.0,1.0,0.0,0.0,2.0,10.0
